objectid,año,tmean_weighted,precipitation_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,income1,income2,income3,income4,income5,GDPpc,deathr,CO2,lnGDPpc,lnCO2,PI0,PI1,PI2,pm25,region_wb,pm25_nmeses_1_le5,pm25_nmeses_2_5to10,pm25_nmeses_3_10to15,pm25_nmeses_4_15to25,pm25_nmeses_5_25to35,pm25_nmeses_6_gt35,pm25_mean,iso3,_m_iso,wind_nmeses_1_0to90,wind_nmeses_2_90to180,wind_nmeses_3_180to270,wind_nmeses_4_270to360,n_stag,wind_spd_mean,p_stag,wdirty,p_wdirty,regWB,regWB_1,regWB_2,regWB_3,regWB_4,regWB_5,regWB_6,regWB_7,regWB_8,i_reg1_bin1,i_reg1_bin2,i_reg1_bin3,i_reg1_bin4,i_reg2_bin1,i_reg2_bin2,i_reg2_bin3,i_reg2_bin4,i_reg3_bin1,i_reg3_bin2,i_reg3_bin3,i_reg3_bin4,i_reg4_bin1,i_reg4_bin2,i_reg4_bin3,i_reg4_bin4,i_reg5_bin1,i_reg5_bin2,i_reg5_bin3,i_reg5_bin4,i_reg6_bin1,i_reg6_bin2,i_reg6_bin3,i_reg6_bin4,_m_wind,shift_q1,shift_q2,shift_q3,shift_q4,shift_dirty,z_wind,lnz_wind,_m_shift,lnpm25,lnq1,lnq2,lnq3,lnq4,lnshift_dirty,_m_shift2,lnpm25_10,_est_model2,_est_model1,_est_model3,_est_model4,_est_model5
70,2010,21.742498,139.5394803397358,34.710583,.083842695,16.674892,2.2859452,0,0,1,0,0,12925.57236709627,4.512,63.5039,9.4669628,4.1511011,39.43,33.52,45.400002,29.4,Middle East & North Africa,0,0,0,0,4,8,41.921608,LBY,matched (3),3,1,4,4,0,4.8649664,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,matched (3),304188.06,52014.813,126644.02,100708.58,227352.59,583555.5,13.276895,matched (3),3.7358015,13.792685,12.0774,12.295247,12.678761,13.198425,matched (3),39.196247,1,1,1,1,1
70,2011,21.045984,233.9731254130602,34.557602,.19755337,15.903576,3.2273974,0,0,1,0,0,6734.22501177621,5.479,44.1898,8.8149576,3.7884941,39.939999,33.860001,46.09,25.1,Middle East & North Africa,0,0,0,2,8,2,32.006184,LBY,matched (3),6,3,2,1,0,4.441453,0,3,.25,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,0,0,matched (3),446393.28,62245.832,92529.336,58584.715,151114.05,659753.19,13.399621,matched (3),3.465929,13.817867,12.099364,12.328304,12.65151,13.196055,matched (3),36.364731,1,1,1,1,1
70,2012,21.477304,198.0945359766483,32.393364,.39593479,16.308556,2.6000726,0,0,1,0,0,13263.48849116453,5.028,62.7187,9.4927702,4.1386595,40.439999,34.200001,46.779999,22.700001,Middle East & North Africa,0,0,0,3,7,2,31.081749,LBY,matched (3),5,2,2,3,0,4.9727607,0,5,.41666666,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,0,0,0,0,matched (3),466601.66,35889.094,53979.766,119069.6,173049.38,675540.13,13.423267,matched (3),3.4366207,13.829099,12.146435,12.382541,12.655773,13.221607,matched (3),36.057228,1,1,1,1,1
70,2013,21.397724,192.012844696641,33.226292,.2377135,16.205271,2.9261577,0,0,1,0,0,10666.71533610271,5.056,62.5103,9.2748833,4.1353312,40.959999,34.540001,47.470001,27.5,Middle East & North Africa,0,0,0,1,5,6,38.828327,LBY,matched (3),4,3,2,3,0,5.3336129,0,5,.41666666,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,0,0,matched (3),476399.91,58389.172,66692.609,91925.547,158618.16,693407.25,13.449372,matched (3),3.6591501,13.817781,12.181314,12.416212,12.619703,13.216272,matched (3),38.392017,1,1,1,1,1
70,2014,21.504873,217.6747149676085,33.337273,.11466073,16.347563,2.986608,0,0,1,0,0,8057.299539815968,5.43,61.7473,8.9943333,4.1230502,41.490002,34.869999,48.169998,23.700001,Middle East & North Africa,0,0,0,3,5,4,31.402683,LBY,matched (3),7,0,3,2,0,4.7185893,0,5,.41666666,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,0,0,0,0,matched (3),495034.88,52264.668,104087.32,77812.984,181900.3,729199.88,13.499703,matched (3),3.4468935,13.81479,12.212454,12.434718,12.603945,13.216054,matched (3),36.165009,1,1,1,1,1
70,2015,21.31428,246.4639343768358,33.385429,.25737616,16.280985,3.0595191,0,0,1,0,0,7867.51493141091,5.427,53.6983,8.9704971,3.9833813,42.02,35.220001,48.860001,21.6,Middle East & North Africa,0,0,0,3,4,5,31.899403,LBY,matched (3),6,1,3,2,0,5.2170954,0,5,.41666666,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,0,0,0,0,matched (3),449831.28,46745.887,87091.281,68768.008,155859.28,652436.44,13.388469,matched (3),3.4625874,13.798656,12.222911,12.44286,12.591237,13.212945,matched (3),36.32967,1,1,1,1,1
70,2016,21.597937,159.1395382732153,33.970737,.14014363,16.275496,2.5197308,0,0,1,0,0,7639.231896426527,5.48,51.0579,8.9410524,3.9329603,42.560001,35.57,49.560001,23.6,Middle East & North Africa,0,0,0,1,6,5,35.540798,LBY,matched (3),6,2,1,3,0,4.8964338,0,4,.33333334,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0,0,0,0,matched (3),538071.5,44511.891,13462.724,93847.25,107309.97,689893.38,13.444292,matched (3),3.5706813,13.768473,12.244601,12.47213,12.550713,13.20534,matched (3),37.463799,1,1,1,1,1
70,2017,21.214773,300.7620609179139,33.804695,.35814998,16.03093,3.1941504,0,0,1,0,0,9968.915078570881,5.284,55.0205,9.2072268,4.0077057,43.080002,35.900002,50.25,22.799999,Middle East & North Africa,0,0,0,1,6,5,32.855911,LBY,matched (3),5,3,1,3,0,4.1721044,0,4,.33333334,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,3,0,0,0,0,matched (3),501281.66,68307.555,42374.438,77320.414,119694.85,689284.06,13.443409,matched (3),3.4921317,13.751469,12.257607,12.492951,12.538967,13.209371,matched (3),36.639652,1,1,1,1,1
70,2018,21.502289,244.596298456192,35.456001,.15237495,16.196928,3.2034471,0,0,1,0,0,10595.24575322472,5.245,57.1809,9.2681608,4.0462198,43.580002,36.209999,50.93,24.700001,Middle East & North Africa,0,0,0,2,4,6,36.903236,LBY,matched (3),5,4,2,1,0,3.9310417,0,3,.25,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0,matched (3),471973.47,70719.758,50019.527,59640.625,109660.15,652353.38,13.388342,matched (3),3.6082993,13.721217,12.28322,12.511653,12.512853,13.2054,matched (3),37.858486,1,1,1,1,1
70,2019,21.349297,276.8783680349588,34.34557,.31721371,16.232672,3.4823036,0,0,1,0,0,9821.661732271681,5.454,57.8184,9.1923456,4.0573072,44.07,36.52,51.599998,22.6,Middle East & North Africa,0,0,0,2,6,4,34.272884,LBY,matched (3),7,1,0,4,0,4.1616321,0,4,.33333334,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,0,0,0,matched (3),388896.19,27271.117,45299.613,121782.69,167082.3,583249.63,13.276371,matched (3),3.5343544,13.690162,12.31219,12.537662,12.494397,13.209411,matched (3),37.082653,1,1,1,1,1
70,2020,21.494404,164.7573679238558,33.675232,.14212465,16.218201,2.5931776,0,0,1,0,0,4041.635930059932,5.598,46.4741,8.3044052,3.8388951,44.57,36.830002,52.27,19.9,Middle East & North Africa,0,0,0,3,5,4,30.254911,LBY,matched (3),8,1,2,1,0,3.9188299,0,3,.25,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,0,0,0,0,matched (3),466676.69,41189.301,50323.395,81265.875,131589.27,639455.25,13.368372,matched (3),3.4096584,13.650992,12.318475,12.544725,12.437467,13.18568,matched (3),35.774338,1,1,1,1,1
71,2000,19.369556,326.1094360351563,40.852173,1.1316009,14.757333,4.5703778,0,0,1,0,0,2827.378801682476,4.773,21.123,7.9471054,3.0503626,22.690001,19.120001,26.08,20.9,Middle East & North Africa,0,0,0,7,5,0,25.246077,TUN,matched (3),2,2,2,6,0,2.8785343,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,0,matched (3),257150.81,42667.762,78621.945,206367.92,284989.84,584808.44,13.279039,matched (3),3.2286708,14.05103,12.317871,12.31012,12.901378,13.341972,matched (3),33.875404,1,1,1,1,1
71,2001,19.660225,379.043437898159,43.306599,.63864064,15.034248,4.9580607,0,0,1,0,0,2904.821762971738,4.847,22.0049,7.9741273,3.0912652,23.110001,19.52,26.530001,22.799999,Middle East & North Africa,0,0,0,7,5,0,24.240511,TUN,matched (3),2,1,3,6,0,4.1014957,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,0,0,0,0,matched (3),352314.75,29049.596,68092.07,212403.03,280495.13,661859.44,13.402808,matched (3),3.1880252,14.034272,12.349571,12.330819,12.869909,13.329408,matched (3),33.448948,1,1,1,1,1
71,2002,19.376982,421.406430721283,43.397034,.78101522,14.961708,5.3994637,0,0,1,0,0,2914.246863083758,4.863,21.7699,7.9773669,3.0805283,23.540001,19.92,26.98,23.299999,Middle East & North Africa,0,0,0,7,5,0,25.331985,TUN,matched (3),2,4,1,5,0,3.173125,0,6,.5,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,5,0,0,0,0,matched (3),351609.53,70853.742,45218.059,181374.45,226592.52,649055.81,13.383274,matched (3),3.2320678,14.010218,12.363388,12.351413,12.866849,13.335126,matched (3),33.911045,1,1,1,1,1
71,2003,19.676456,663.7841552495956,48.186489,.91780227,15.297951,6.7483382,0,0,1,0,0,3021.582008226469,4.884,21.5583,8.0135355,3.070761,23.99,20.33,27.450001,21.299999,Middle East & North Africa,0,0,0,8,4,0,23.493692,TUN,matched (3),3,2,3,4,0,3.6452329,0,7,.58333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,0,0,0,0,matched (3),301210.03,69601.836,102000.55,120911.97,222912.52,593724.38,13.29417,matched (3),3.1567321,14.00952,12.399405,12.373627,12.802051,13.303756,matched (3),33.120617,1,1,1,1,1
71,2004,19.115835,508.9739775657654,46.749378,.64097935,14.662435,5.952189,0,0,1,0,0,3179.303529198768,4.939,22.8079,8.0644178,3.1271069,24.43,20.75,27.92,21.700001,Middle East & North Africa,0,0,0,7,5,0,22.697636,TUN,matched (3),1,1,5,5,0,3.0052269,0,10,.83333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,matched (3),191129.41,50705.336,126728.75,145256.63,271985.38,513820.13,13.149629,matched (3),3.1222608,13.997479,12.462755,12.425838,12.793073,13.319366,matched (3),32.758945,1,1,1,1,1
71,2005,18.853821,457.4814176559448,46.69978,1.4837247,14.602556,5.8559198,0,0,1,0,0,3259.709000613943,4.937,23.4397,8.0893936,3.1544311,24.879999,21.17,28.4,21.700001,Middle East & North Africa,0,0,1,4,7,0,24.361633,TUN,matched (3),1,2,3,6,0,3.2000151,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,matched (3),276478.91,59782.125,67739.836,186968.11,254707.95,590969,13.289519,matched (3),3.1930094,13.996547,12.506854,12.451748,12.761427,13.311675,matched (3),33.501244,1,1,1,1,1
71,2006,19.538559,474.3326244354248,43.448547,.89993536,14.96978,5.9381509,0,0,1,0,0,3399.493457643334,5.007,24.2308,8.131382,3.1876245,25.34,21.59,28.879999,20.6,Middle East & North Africa,0,0,0,9,3,0,21.507332,TUN,matched (3),3,2,5,2,0,3.0436602,0,7,.58333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,0,0,matched (3),383934.84,68522.594,91828.016,86185.984,178014,630471.44,13.354223,matched (3),3.0683939,13.997275,12.49824,12.443148,12.712634,13.280088,matched (3),32.193768,1,1,1,1,1
71,2007,19.430189,487.0979008674622,45.057148,.45739475,14.929426,5.7567158,0,0,1,0,0,3594.38175148564,5.076,24.9733,8.1871271,3.2178073,25.799999,22.01,29.379999,21,Middle East & North Africa,0,0,0,9,3,0,23.423744,TUN,matched (3),2,3,4,3,0,3.038065,0,7,.58333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,0,0,0,matched (3),206420.09,77894.875,113322.4,100098.05,213420.45,497735.41,13.117824,matched (3),3.1537502,13.988237,12.486615,12.47889,12.690919,13.283661,matched (3),33.089333,1,1,1,1,1
71,2008,19.436344,317.851309299469,42.664265,.67700946,15.207777,4.5897179,0,0,1,0,0,3711.628809490246,5.169,25.4184,8.2192259,3.2354734,26.26,22.43,29.879999,20.9,Middle East & North Africa,0,0,0,10,1,1,22.320194,TUN,matched (3),1,3,2,6,0,3.6016603,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,0,0,0,0,matched (3),238975.92,74392.359,75416.813,133461.36,208878.17,522246.44,13.165895,matched (3),3.1054919,13.959482,12.543749,12.508182,12.493804,13.194166,matched (3),32.583004,1,1,1,1,1
71,2009,19.39142,565.0434976816177,44.177814,.57801479,15.195773,5.9509649,0,0,1,0,0,3787.664097887828,5.271,25.3567,8.2395048,3.233043,26.74,22.860001,30.4,23.200001,Middle East & North Africa,0,0,0,9,1,2,24.172117,TUN,matched (3),1,2,6,3,0,3.1411784,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,3,0,0,0,0,matched (3),142922.23,65242,129199.51,89803.453,219002.95,427167.19,12.964931,matched (3),3.1851997,13.915071,12.573401,12.501461,12.388923,13.139921,matched (3),33.419304,1,1,1,1,1
71,2010,19.490288,455.0332798957825,46.407536,.34338742,15.124305,5.8981266,0,0,1,0,0,3860.622857899527,5.329,27.722,8.258584,3.3222263,27.219999,23.290001,30.93,23.299999,Middle East & North Africa,0,0,0,5,7,0,25.134718,TUN,matched (3),1,2,5,4,0,3.589457,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,0,0,0,0,matched (3),168229.64,53665.672,145476.86,99599.57,245076.42,466971.75,13.054024,matched (3),3.2242501,13.897572,12.590388,12.548343,12.358002,13.150842,matched (3),33.829021,1,1,1,1,1
71,2011,19.300295,526.0283784866333,44.51894,.76775235,14.74884,6.1765366,0,0,1,0,0,3734.491283242418,5.441,26.2558,8.2253666,3.2678869,27.700001,23.709999,31.469999,18.700001,Middle East & North Africa,0,0,0,9,3,0,22.704174,TUN,matched (3),2,2,0,8,0,3.3206699,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,0,0,0,matched (3),309888.31,39572.891,59044.547,141466.83,200511.38,549972.56,13.217624,matched (3),3.1225488,13.893496,12.51575,12.587209,12.336054,13.162642,matched (3),32.761967,1,1,1,1,1
71,2012,19.727451,386.7624545097351,42.031502,1.2000291,15.149113,5.1699538,0,0,1,0,0,3842.555576587629,5.519,28.2339,8.2538929,3.3405235,28.190001,24.139999,32.02,19.4,Middle East & North Africa,0,0,1,10,1,0,20.081738,TUN,matched (3),0,2,3,7,0,3.5885119,0,10,.83333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,matched (3),145279.56,53942.891,117102.95,120928.77,238031.72,437254.19,12.98827,matched (3),2.9998109,13.882045,12.624044,12.63096,12.318532,13.180045,matched (3),31.474192,1,1,1,1,1
71,2013,19.350809,484.9736933708191,44.023518,.81760502,14.800694,5.8365879,0,0,1,0,0,3892.075281502606,5.591,28.2137,8.2666979,3.3398077,28.690001,24.57,32.580002,20.299999,Middle East & North Africa,0,0,0,8,4,0,22.181103,TUN,matched (3),1,2,2,7,0,3.5848465,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,0,0,0,0,matched (3),198950.84,76028.141,83890.961,107779.03,191670,466648.97,13.053332,matched (3),3.0992408,13.848372,12.641304,12.645021,12.263231,13.165384,matched (3),32.517418,1,1,1,1,1
71,2014,19.897654,412.9136641025543,43.867085,.45782602,15.247589,5.4243708,0,0,1,0,0,3967.183189975754,5.715,30.197,8.2858114,3.4077425,29.200001,25,33.16,20.799999,Middle East & North Africa,0,0,0,8,4,0,23.493217,TUN,matched (3),1,1,4,6,0,3.3030601,0,10,.83333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0,matched (3),188884.98,37492.414,140957.72,96446.078,237403.8,463781.19,13.047168,matched (3),3.1567118,13.814102,12.654282,12.674104,12.248787,13.177036,matched (3),33.120407,1,1,1,1,1
71,2015,19.659592,478.1611139774323,43.088966,.78195995,15.168324,5.280407,0,0,1,0,0,3960.924849136632,5.811,30.7137,8.2842331,3.4247088,29.719999,25.450001,33.740002,19.299999,Middle East & North Africa,0,0,0,12,0,0,21.597971,TUN,matched (3),1,4,0,7,0,3.4711709,0,7,.58333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,0,0,0,0,matched (3),203395.84,88266.32,68499.258,111164.17,179663.42,471325.59,13.063304,matched (3),3.0725994,13.795359,12.620348,12.665092,12.253398,13.173431,matched (3),32.237892,1,1,1,1,1
71,2016,19.878426,403.2626609802246,44.352947,.39234194,15.088083,5.3105783,0,0,1,0,0,3961.352483143161,5.883,29.8544,8.2843409,3.3963323,30.25,25.91,34.330002,18.700001,Middle East & North Africa,0,0,0,6,6,0,23.880013,TUN,matched (3),2,2,4,4,0,3.3061442,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,matched (3),242168.61,47308.16,101561.72,98680.516,200242.23,489719,13.101587,matched (3),3.1730418,13.767837,12.570889,12.648005,12.213374,13.147265,matched (3),33.29174,1,1,1,1,1
71,2017,19.51795,374.6523315310478,42.164562,.93781066,15.058992,4.7811646,0,0,1,0,0,4006.874089809713,5.974,30.1591,8.2957668,3.4064867,30.77,26.370001,34.91,17.799999,Middle East & North Africa,0,0,2,9,1,0,19.891647,TUN,matched (3),0,3,4,5,0,3.2747478,0,9,.75,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,matched (3),118328.17,76430.453,133585.91,69028.07,202613.97,397372.59,12.89263,matched (3),2.9902999,13.75975,12.564576,12.646667,12.215272,13.147201,matched (3),31.374403,1,1,1,1,1
71,2018,19.606909,480.880172252655,47.107101,.53395826,15.1317,5.7142067,0,0,1,0,0,4070.149819453751,6.04,30.1784,8.3114347,3.4071264,31.280001,26.799999,35.490002,18.700001,Middle East & North Africa,0,0,0,9,2,1,23.497025,TUN,matched (3),1,4,5,2,0,3.6485167,0,7,.58333331,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,0,0,0,0,matched (3),141411.67,97943.977,165888.23,43979.938,209868.17,449223.81,13.015277,matched (3),3.1568737,13.735264,12.549459,12.649393,12.196683,13.141587,matched (3),33.122105,1,1,1,1,1
71,2019,19.587963,533.0383063852787,45.389133,.80561107,15.178718,6.0173798,0,0,1,0,0,4094.877942094376,6.145,30.2719,8.3174925,3.4102199,31.790001,27.24,36.07,18.6,Middle East & North Africa,0,0,0,9,3,0,21.431524,TUN,matched (3),0,4,4,4,0,2.9129097,0,8,.66666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,matched (3),131756.75,82961.281,144775.8,68566.727,213342.53,428060.56,12.96702,matched (3),3.064863,13.707932,12.545339,12.675573,12.155983,13.142299,matched (3),32.156723,1,1,1,1,1
71,2020,19.757555,440.9112596511841,43.281231,.47341824,15.107638,5.192379,0,0,1,0,0,3708.456662541988,6.752,28.6966,8.2183714,3.3567786,32.310001,27.690001,36.650002,16.700001,Middle East & North Africa,0,0,0,11,1,0,20.82159,TUN,matched (3),0,1,7,4,0,2.8391538,0,11,.91666669,Middle East & North Africa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,matched (3),117820.45,42209.516,133914.47,71293.055,205207.52,365237.5,12.808303,matched (3),3.0359905,13.660068,12.507492,12.644874,12.094337,13.100169,matched (3),31.85379,1,1,1,1,1
72,2000,10.870955,453.5460209846497,56.129166,8.7512751,10.430144,8.6958799,0,0,1,0,0,4567.239676944579,11.4,96.15819999999999,8.4266644,4.5659947,18.84,16.219999,21.25,20.5,Europe & Central Asia,0,0,3,7,2,0,20.398417,ROU,matched (3),1,6,1,4,0,2.6139021,0,5,.41666666,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),242751.81,525767.13,280853.06,568202.19,849055.25,1617574.3,14.296438,matched (3),3.0154574,13.939363,14.027939,13.70593,14.379988,14.791857,matched (3),31.638355,1,1,1,1,1
72,2001,10.11815,674.6594676971436,62.825062,9.7479448,10.370419,11.005969,0,0,1,0,0,4873.092813670752,11.7,102.9616,8.4914837,4.634356,19.360001,16.83,21.709999,21.1,Europe & Central Asia,0,0,2,8,2,0,21.375095,ROU,matched (3),3,5,1,3,0,2.7204745,0,4,.33333334,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),562392.25,474359.25,125832.18,364969.75,490801.94,1527553.4,14.239178,matched (3),3.0622265,13.930553,13.994579,13.696701,14.344007,14.764987,matched (3),32.129059,1,1,1,1,1
72,2002,10.733007,609.3902740478516,63.565216,9.0622492,10.346608,10.508238,0,0,1,0,0,5246.170436895755,12.4,101.7091,8.5652533,4.6221166,19.92,17.469999,22.200001,22.200001,Europe & Central Asia,0,0,1,9,1,1,22.412138,ROU,matched (3),3,3,1,5,0,2.5242507,0,6,.5,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),435777.38,272354.81,204003.47,719050.06,923053.5,1631185.8,14.304818,matched (3),3.1096027,13.923441,13.967952,13.681429,14.284775,14.721079,matched (3),32.626133,1,1,1,1,1
72,2003,9.7234182,519.9316101074219,59.917408,10.76975,9.6236296,9.439992,0,0,1,0,0,5407.855512911287,12.4,105.8046,8.5956078,4.6615939,20.52,18.15,22.719999,21.299999,Europe & Central Asia,0,0,0,8,4,0,21.650862,ROU,matched (3),3,1,4,4,0,2.7824707,0,8,.66666669,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),255611.64,295003.72,377003.41,613680.31,990683.69,1541299.1,14.248137,matched (3),3.0750453,13.923773,13.996991,13.674545,14.265131,14.705965,matched (3),32.263557,1,1,1,1,1
72,2004,9.9638338,708.5927505493164,63.260677,9.4753456,9.9774199,11.394199,0,0,1,0,0,6005.916376652383,12.1,103.678,8.7005005,4.6412897,21.139999,18.879999,23.26,20.799999,Europe & Central Asia,0,0,1,8,3,0,21.166033,ROU,matched (3),1,3,3,5,0,2.1050451,0,8,.66666669,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),298299.13,321036.16,340234.94,614377.75,954612.69,1573948,14.269097,matched (3),3.0523977,13.925258,13.987547,13.662655,14.223894,14.675289,matched (3),32.025936,1,1,1,1,1
72,2005,9.6202984,761.6623497009277,63.137695,10.507852,10.126529,11.578089,0,0,1,0,0,6325.221287913036,12.3,102.361,8.7523003,4.6285057,21.799999,19.629999,23.84,20.799999,Europe & Central Asia,0,0,2,7,3,0,21.17967,ROU,matched (3),4,0,3,5,0,2.2304654,0,8,.66666669,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),408680.97,172076.56,210574.73,694463.75,905038.5,1485796,14.211461,matched (3),3.0530417,13.925185,13.992193,13.660173,14.189381,14.652531,matched (3),32.032692,1,1,1,1,1
72,2006,9.9164381,644.8070697784424,61.709526,9.7452383,10.196674,10.755047,0,0,1,0,0,6873.660722768077,12.2,107.9789,8.8354521,4.6819358,22.49,20.43,24.440001,21,Europe & Central Asia,0,0,0,9,3,0,21.927319,ROU,matched (3),1,1,3,7,0,2.2607043,0,10,.83333331,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),257040.48,189109.59,284070.25,817587.75,1101658,1547808.1,14.252351,matched (3),3.0877333,13.945838,13.985106,13.630313,14.184836,14.638677,matched (3),32.396679,1,1,1,1,1
72,2007,11.250417,663.6404514312744,60.890099,8.6948433,10.153907,10.809562,0,0,1,0,0,7480.58078560976,12.1,105.3674,8.9200659,4.6574531,23.219999,21.27,25.07,18.700001,Europe & Central Asia,0,0,3,7,2,0,19.788776,ROU,matched (3),3,1,4,4,0,2.4612417,0,8,.66666669,Europe & Central Asia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),341478.88,198519.39,336467.09,577231.38,913698.5,1453696.8,14.18962,matched (3),2.9851148,13.956872,14.020109,13.615413,14.153146,14.613144,matched (3),31.32,1,1,1,1,1
